X,CH1,
Second,Volt,
4.9830009e-03,-1.48000e+00,
4.9840007e-03,-1.48000e+00,
4.9850009e-03,-1.48000e+00,
4.9860007e-03,-1.50000e+00,
4.9870010e-03,-1.50000e+00,
4.9880007e-03,-1.48000e+00,
4.9890010e-03,-1.50000e+00,
4.9900007e-03,-1.48000e+00,
4.9910010e-03,-1.48000e+00,
4.9920008e-03,-1.48000e+00,
4.9930010e-03,-1.50000e+00,
4.9940008e-03,-1.48000e+00,
4.9950010e-03,-1.48000e+00,
4.9960008e-03,-1.48000e+00,
4.9970010e-03,-1.48000e+00,
4.9980008e-03,-1.48000e+00,
4.9990010e-03,-1.48000e+00,
5.0000008e-03,1.54000e+00,
5.0010011e-03,1.54000e+00,
5.0020008e-03,1.52000e+00,
5.0030011e-03,1.52000e+00,
5.0040009e-03,1.52000e+00,
5.0050011e-03,1.50000e+00,
5.0060009e-03,1.52000e+00,
5.0070011e-03,1.52000e+00,
5.0080009e-03,1.52000e+00,
5.0090011e-03,1.52000e+00,
5.0100009e-03,1.52000e+00,
5.0110011e-03,1.52000e+00,
5.0120009e-03,1.52000e+00,
5.0130012e-03,1.52000e+00,
5.0140009e-03,1.52000e+00,
5.0150007e-03,1.52000e+00,
5.0160009e-03,1.52000e+00,
5.0170007e-03,1.52000e+00,
5.0180010e-03,1.54000e+00,
5.0190007e-03,1.54000e+00,
5.0200010e-03,1.54000e+00,
5.0210007e-03,1.54000e+00,
5.0220010e-03,1.52000e+00,
5.0230008e-03,1.54000e+00,
5.0240010e-03,1.52000e+00,
5.0250008e-03,1.52000e+00,
5.0260010e-03,1.52000e+00,
5.0270008e-03,1.52000e+00,
5.0280010e-03,1.52000e+00,
5.0290008e-03,1.52000e+00,
5.0300010e-03,1.52000e+00,
5.0310008e-03,1.52000e+00,
5.0320011e-03,1.52000e+00,
5.0330008e-03,1.52000e+00,
5.0340011e-03,1.52000e+00,
5.0350009e-03,1.52000e+00,
5.0360011e-03,1.54000e+00,
5.0370009e-03,1.52000e+00,
5.0380011e-03,1.52000e+00,
5.0390009e-03,1.52000e+00,
5.0400011e-03,1.52000e+00,
5.0410009e-03,1.52000e+00,
5.0420011e-03,1.52000e+00,
5.0430009e-03,1.54000e+00,
5.0440007e-03,1.52000e+00,
5.0450009e-03,1.52000e+00,
5.0460007e-03,1.52000e+00,
5.0470009e-03,1.52000e+00,
5.0480007e-03,1.52000e+00,
5.0490010e-03,1.52000e+00,
5.0500007e-03,1.52000e+00,
5.0510010e-03,1.52000e+00,
5.0520007e-03,1.52000e+00,
5.0530010e-03,1.52000e+00,
5.0540008e-03,1.52000e+00,
5.0550010e-03,1.52000e+00,
5.0560008e-03,1.52000e+00,
5.0570010e-03,1.52000e+00,
5.0580008e-03,1.52000e+00,
5.0590010e-03,1.52000e+00,
5.0600008e-03,1.52000e+00,
5.0610011e-03,1.52000e+00,
5.0620008e-03,1.54000e+00,
5.0630011e-03,1.52000e+00,
5.0640008e-03,1.52000e+00,
5.0650011e-03,1.52000e+00,
5.0660009e-03,1.52000e+00,
5.0670011e-03,1.52000e+00,
5.0680009e-03,1.52000e+00,
5.0690011e-03,1.52000e+00,
5.0700009e-03,1.52000e+00,
5.0710011e-03,1.52000e+00,
5.0720009e-03,1.52000e+00,
5.0730011e-03,1.52000e+00,
5.0740009e-03,1.54000e+00,
5.0750007e-03,1.54000e+00,
5.0760009e-03,1.52000e+00,
5.0770007e-03,1.52000e+00,
5.0780009e-03,1.52000e+00,
5.0790007e-03,1.52000e+00,
5.0800010e-03,1.54000e+00,
5.0810007e-03,1.52000e+00,
5.0820010e-03,1.52000e+00,
5.0830008e-03,1.52000e+00,
5.0840010e-03,1.52000e+00,
5.0850008e-03,1.52000e+00,
5.0860010e-03,1.52000e+00,
5.0870008e-03,1.52000e+00,
5.0880010e-03,1.54000e+00,
5.0890008e-03,1.52000e+00,
5.0900010e-03,1.52000e+00,
5.0910008e-03,1.52000e+00,
5.0920011e-03,1.52000e+00,
5.0930008e-03,1.52000e+00,
5.0940011e-03,1.52000e+00,
5.0950008e-03,1.52000e+00,
5.0960011e-03,1.52000e+00,
5.0970009e-03,1.52000e+00,
5.0980011e-03,1.54000e+00,
5.0990009e-03,1.52000e+00,
5.1000011e-03,1.54000e+00,
5.1010009e-03,1.52000e+00,
5.1020011e-03,1.52000e+00,
5.1030009e-03,1.52000e+00,
5.1040011e-03,1.52000e+00,
5.1050009e-03,1.52000e+00,
5.1060007e-03,1.52000e+00,
5.1070009e-03,1.52000e+00,
5.1080007e-03,1.52000e+00,
5.1090010e-03,1.52000e+00,
5.1100007e-03,1.54000e+00,
5.1110010e-03,1.54000e+00,
5.1120007e-03,1.52000e+00,
5.1130010e-03,1.52000e+00,
5.1140008e-03,1.52000e+00,
5.1150010e-03,1.52000e+00,
5.1160008e-03,1.52000e+00,
5.1170010e-03,1.52000e+00,
5.1180008e-03,1.52000e+00,
5.1190010e-03,1.52000e+00,
5.1200008e-03,1.54000e+00,
5.1210010e-03,1.52000e+00,
5.1220008e-03,1.52000e+00,
5.1230011e-03,1.54000e+00,
5.1240008e-03,1.52000e+00,
5.1250011e-03,1.52000e+00,
5.1260008e-03,1.52000e+00,
5.1270011e-03,1.52000e+00,
5.1280009e-03,1.52000e+00,
5.1290011e-03,1.52000e+00,
5.1300009e-03,1.52000e+00,
5.1310011e-03,1.52000e+00,
5.1320009e-03,1.52000e+00,
5.1330011e-03,1.52000e+00,
5.1340009e-03,1.52000e+00,
5.1350011e-03,1.52000e+00,
5.1360009e-03,1.52000e+00,
5.1370007e-03,1.52000e+00,
5.1380009e-03,1.52000e+00,
5.1390007e-03,1.52000e+00,
5.1400010e-03,1.54000e+00,
5.1410007e-03,1.52000e+00,
5.1420010e-03,1.52000e+00,
5.1430007e-03,1.52000e+00,
5.1440010e-03,1.52000e+00,
5.1450008e-03,1.52000e+00,
5.1460010e-03,1.52000e+00,
5.1470008e-03,1.52000e+00,
5.1480010e-03,1.54000e+00,
5.1490008e-03,1.52000e+00,
5.1500010e-03,1.52000e+00,
5.1510008e-03,1.52000e+00,
5.1520010e-03,1.52000e+00,
5.1530008e-03,1.52000e+00,
5.1540011e-03,1.54000e+00,
5.1550008e-03,1.52000e+00,
5.1560011e-03,1.52000e+00,
5.1570009e-03,1.52000e+00,
5.1580011e-03,1.52000e+00,
5.1590009e-03,1.52000e+00,
5.1600011e-03,1.52000e+00,
5.1610009e-03,1.54000e+00,
5.1620011e-03,1.52000e+00,
5.1630009e-03,1.52000e+00,
5.1640011e-03,1.52000e+00,
5.1650009e-03,1.52000e+00,
5.1660007e-03,1.52000e+00,
5.1670009e-03,1.52000e+00,
5.1680007e-03,1.52000e+00,
5.1690009e-03,1.52000e+00,
5.1700007e-03,1.52000e+00,
5.1710010e-03,1.52000e+00,
5.1720007e-03,1.52000e+00,
5.1730010e-03,1.52000e+00,
5.1740007e-03,1.54000e+00,
5.1750010e-03,1.52000e+00,
5.1760008e-03,1.52000e+00,
5.1770010e-03,1.52000e+00,
5.1780008e-03,1.52000e+00,
5.1790010e-03,1.54000e+00,
5.1800008e-03,1.52000e+00,
5.1810010e-03,1.52000e+00,
5.1820008e-03,1.52000e+00,
5.1830010e-03,1.52000e+00,
5.1840008e-03,1.52000e+00,
5.1850011e-03,1.52000e+00,
5.1860008e-03,1.52000e+00,
5.1870011e-03,1.52000e+00,
5.1880009e-03,1.52000e+00,
5.1890011e-03,1.52000e+00,
5.1900009e-03,1.52000e+00,
5.1910011e-03,1.52000e+00,
5.1920009e-03,1.52000e+00,
5.1930011e-03,1.52000e+00,
5.1940009e-03,1.54000e+00,
5.1950011e-03,1.52000e+00,
5.1960009e-03,1.52000e+00,
5.1970007e-03,1.52000e+00,
5.1980009e-03,1.52000e+00,
5.1990007e-03,1.52000e+00,
5.2000009e-03,1.54000e+00,
5.2010007e-03,1.52000e+00,
5.2020010e-03,1.54000e+00,
5.2030007e-03,1.52000e+00,
5.2040010e-03,1.52000e+00,
5.2050008e-03,1.52000e+00,
5.2060010e-03,1.54000e+00,
5.2070008e-03,1.52000e+00,
5.2080010e-03,1.52000e+00,
5.2090008e-03,1.52000e+00,
5.2100010e-03,1.52000e+00,
5.2110008e-03,1.52000e+00,
5.2120010e-03,1.54000e+00,
5.2130008e-03,1.52000e+00,
5.2140011e-03,1.54000e+00,
5.2150008e-03,1.52000e+00,
5.2160011e-03,1.52000e+00,
5.2170008e-03,1.52000e+00,
5.2180011e-03,1.52000e+00,
5.2190009e-03,1.52000e+00,
5.2200011e-03,1.54000e+00,
5.2210009e-03,1.52000e+00,
5.2220011e-03,1.52000e+00,
5.2230009e-03,1.54000e+00,
5.2240011e-03,1.52000e+00,
5.2250009e-03,1.52000e+00,
5.2260011e-03,1.54000e+00,
5.2270009e-03,1.52000e+00,
5.2280007e-03,1.54000e+00,
5.2290009e-03,1.52000e+00,
5.2300007e-03,1.54000e+00,
5.2310009e-03,1.52000e+00,
5.2320007e-03,1.52000e+00,
5.2330010e-03,1.52000e+00,
5.2340007e-03,1.52000e+00,
5.2350010e-03,1.54000e+00,
5.2360008e-03,1.52000e+00,
5.2370010e-03,1.54000e+00,
5.2380008e-03,1.54000e+00,
5.2390010e-03,1.52000e+00,
5.2400008e-03,1.54000e+00,
5.2410010e-03,1.54000e+00,
5.2420008e-03,1.54000e+00,
5.2430010e-03,1.52000e+00,
5.2440008e-03,1.54000e+00,
5.2450011e-03,1.52000e+00,
5.2460008e-03,1.52000e+00,
5.2470011e-03,1.52000e+00,
5.2480008e-03,1.52000e+00,
5.2490011e-03,1.52000e+00,
5.2500009e-03,1.52000e+00,
5.2510011e-03,1.54000e+00,
5.2520009e-03,1.52000e+00,
5.2530011e-03,1.52000e+00,
5.2540009e-03,1.52000e+00,
5.2550011e-03,1.52000e+00,
5.2560009e-03,1.52000e+00,
5.2570011e-03,1.52000e+00,
5.2580009e-03,1.52000e+00,
5.2590007e-03,1.52000e+00,
5.2600009e-03,1.54000e+00,
5.2610007e-03,1.52000e+00,
5.2620010e-03,1.54000e+00,
5.2630007e-03,1.52000e+00,
5.2640010e-03,1.52000e+00,
5.2650007e-03,1.52000e+00,
5.2660010e-03,1.52000e+00,
5.2670008e-03,1.54000e+00,
5.2680010e-03,1.52000e+00,
5.2690008e-03,1.52000e+00,
5.2700010e-03,1.52000e+00,
5.2710008e-03,1.52000e+00,
5.2720010e-03,1.52000e+00,
5.2730008e-03,1.54000e+00,
5.2740010e-03,1.54000e+00,
5.2750008e-03,1.54000e+00,
5.2760011e-03,1.52000e+00,
5.2770008e-03,1.52000e+00,
5.2780011e-03,1.52000e+00,
5.2790008e-03,1.54000e+00,
5.2800011e-03,1.52000e+00,
5.2810009e-03,1.52000e+00,
5.2820011e-03,1.52000e+00,
5.2830009e-03,1.54000e+00,
5.2840011e-03,1.52000e+00,
5.2850009e-03,1.52000e+00,
5.2860011e-03,1.52000e+00,
5.2870009e-03,1.52000e+00,
5.2880011e-03,1.52000e+00,
5.2890009e-03,1.52000e+00,
5.2900007e-03,1.52000e+00,
5.2910009e-03,1.54000e+00,
5.2920007e-03,1.52000e+00,
5.2930010e-03,1.52000e+00,
5.2940007e-03,1.52000e+00,
5.2950010e-03,1.54000e+00,
5.2960007e-03,1.54000e+00,
5.2970010e-03,1.52000e+00,
5.2980008e-03,1.52000e+00,
5.2990010e-03,1.52000e+00,
5.3000008e-03,1.52000e+00,
5.3010010e-03,1.52000e+00,
5.3020008e-03,1.52000e+00,
5.3030010e-03,1.52000e+00,
5.3040008e-03,1.52000e+00,
5.3050010e-03,1.52000e+00,
5.3060008e-03,1.52000e+00,
5.3070011e-03,1.52000e+00,
5.3080008e-03,1.52000e+00,
5.3090011e-03,1.54000e+00,
5.3100009e-03,1.52000e+00,
5.3110011e-03,1.52000e+00,
5.3120009e-03,1.52000e+00,
5.3130011e-03,1.52000e+00,
5.3140009e-03,1.52000e+00,
5.3150011e-03,1.52000e+00,
5.3160009e-03,1.52000e+00,
5.3170011e-03,1.52000e+00,
5.3180009e-03,1.52000e+00,
5.3190007e-03,1.52000e+00,
5.3200009e-03,1.52000e+00,
5.3210007e-03,1.52000e+00,
5.3220009e-03,1.54000e+00,
5.3230007e-03,1.52000e+00,
5.3240010e-03,1.54000e+00,
5.3250007e-03,1.52000e+00,
5.3260010e-03,1.52000e+00,
5.3270007e-03,1.52000e+00,
5.3280010e-03,1.54000e+00,
5.3290008e-03,1.52000e+00,
5.3300010e-03,-1.50000e+00,
5.3310008e-03,-1.48000e+00,
5.3320010e-03,-1.48000e+00,
5.3330008e-03,-1.48000e+00,
5.3340010e-03,-1.48000e+00,
5.3350008e-03,-1.48000e+00,
5.3360010e-03,-1.48000e+00,
5.3370008e-03,-1.48000e+00,
5.3380011e-03,-1.48000e+00,
5.3390008e-03,-1.48000e+00,
5.3400011e-03,-1.48000e+00,
5.3410009e-03,-1.48000e+00,
5.3420011e-03,-1.48000e+00,
5.3430009e-03,-1.48000e+00,
5.3440011e-03,-1.48000e+00,
5.3450009e-03,-1.48000e+00,
5.3460011e-03,-1.48000e+00,
5.3470009e-03,-1.48000e+00,
5.3480011e-03,-1.48000e+00,
5.3490009e-03,-1.48000e+00,
5.3500007e-03,-1.48000e+00,
5.3510009e-03,-1.50000e+00,
5.3520007e-03,-1.50000e+00,
5.3530009e-03,-1.48000e+00,
5.3540007e-03,-1.48000e+00,
5.3550010e-03,-1.50000e+00,
5.3560007e-03,-1.50000e+00,
5.3570010e-03,-1.48000e+00,
5.3580008e-03,-1.48000e+00,
5.3590010e-03,-1.48000e+00,
5.3600008e-03,-1.50000e+00,
5.3610010e-03,-1.48000e+00,
5.3620008e-03,-1.50000e+00,
5.3630010e-03,-1.50000e+00,
5.3640008e-03,-1.48000e+00,
5.3650010e-03,-1.48000e+00,
5.3660008e-03,-1.48000e+00,
5.3670011e-03,-1.48000e+00,
5.3680008e-03,-1.48000e+00,
5.3690011e-03,-1.50000e+00,
5.3700008e-03,-1.48000e+00,
5.3710011e-03,-1.50000e+00,
5.3720009e-03,-1.48000e+00,
5.3730011e-03,-1.48000e+00,
5.3740009e-03,-1.48000e+00,
5.3750011e-03,-1.48000e+00,
5.3760009e-03,-1.48000e+00,
5.3770011e-03,-1.50000e+00,
5.3780009e-03,-1.48000e+00,
5.3790011e-03,-1.48000e+00,
5.3800009e-03,-1.48000e+00,
5.3810007e-03,-1.48000e+00,
5.3820009e-03,-1.48000e+00,
5.3830007e-03,-1.48000e+00,
5.3840009e-03,-1.48000e+00,
5.3850007e-03,-1.48000e+00,
5.3860010e-03,-1.48000e+00,
5.3870007e-03,-1.50000e+00,
5.3880010e-03,-1.50000e+00,
5.3890008e-03,-1.50000e+00,
5.3900010e-03,-1.50000e+00,
5.3910008e-03,-1.48000e+00,
5.3920010e-03,-1.48000e+00,
5.3930008e-03,-1.48000e+00,
5.3940010e-03,-1.50000e+00,
5.3950008e-03,-1.50000e+00,
5.3960010e-03,-1.48000e+00,
5.3970008e-03,-1.50000e+00,
5.3980011e-03,-1.48000e+00,
5.3990008e-03,-1.48000e+00,
5.4000011e-03,-1.48000e+00,
5.4010008e-03,-1.48000e+00,
5.4020011e-03,-1.48000e+00,
5.4030009e-03,-1.50000e+00,
5.4040011e-03,-1.48000e+00,
5.4050009e-03,-1.48000e+00,
5.4060011e-03,-1.48000e+00,
5.4070009e-03,-1.48000e+00,
5.4080011e-03,-1.48000e+00,
5.4090009e-03,-1.48000e+00,
5.4100011e-03,-1.48000e+00,
5.4110009e-03,-1.48000e+00,
5.4120007e-03,-1.48000e+00,
5.4130009e-03,-1.48000e+00,
5.4140007e-03,-1.48000e+00,
5.4150010e-03,-1.50000e+00,
5.4160007e-03,-1.48000e+00,
5.4170010e-03,-1.50000e+00,
5.4180007e-03,-1.48000e+00,
5.4190010e-03,-1.48000e+00,
5.4200008e-03,-1.48000e+00,
5.4210010e-03,-1.48000e+00,
5.4220008e-03,-1.48000e+00,
5.4230010e-03,-1.48000e+00,
5.4240008e-03,-1.48000e+00,
5.4250010e-03,-1.48000e+00,
5.4260008e-03,-1.48000e+00,
5.4270010e-03,-1.50000e+00,
5.4280008e-03,-1.48000e+00,
5.4290011e-03,-1.48000e+00,
5.4300008e-03,-1.48000e+00,
5.4310011e-03,-1.48000e+00,
5.4320008e-03,-1.48000e+00,
5.4330011e-03,-1.48000e+00,
5.4340009e-03,-1.48000e+00,
5.4350011e-03,-1.50000e+00,
5.4360009e-03,-1.48000e+00,
5.4370011e-03,-1.48000e+00,
5.4380009e-03,-1.50000e+00,
5.4390011e-03,-1.50000e+00,
5.4400009e-03,-1.48000e+00,
5.4410007e-03,-1.50000e+00,
5.4420009e-03,-1.50000e+00,
5.4430007e-03,-1.48000e+00,
5.4440009e-03,-1.50000e+00,
5.4450007e-03,-1.48000e+00,
5.4460010e-03,-1.48000e+00,
5.4470007e-03,-1.48000e+00,
5.4480010e-03,-1.48000e+00,
5.4490007e-03,-1.48000e+00,
5.4500010e-03,-1.48000e+00,
5.4510008e-03,-1.50000e+00,
5.4520010e-03,-1.50000e+00,
5.4530008e-03,-1.48000e+00,
5.4540010e-03,-1.48000e+00,
5.4550008e-03,-1.48000e+00,
5.4560010e-03,-1.48000e+00,
5.4570008e-03,-1.48000e+00,
5.4580010e-03,-1.48000e+00,
5.4590008e-03,-1.48000e+00,
5.4600011e-03,-1.48000e+00,
5.4610008e-03,-1.48000e+00,
5.4620011e-03,-1.48000e+00,
5.4630009e-03,-1.48000e+00,
5.4640011e-03,-1.48000e+00,
5.4650009e-03,-1.48000e+00,
5.4660011e-03,-1.48000e+00,
5.4670009e-03,-1.48000e+00,
5.4680011e-03,-1.50000e+00,
5.4690009e-03,-1.48000e+00,
5.4700011e-03,-1.48000e+00,
5.4710009e-03,-1.48000e+00,
5.4720007e-03,-1.48000e+00,
5.4730009e-03,-1.48000e+00,
5.4740007e-03,-1.48000e+00,
5.4750009e-03,-1.48000e+00,
5.4760007e-03,-1.48000e+00,
5.4770010e-03,-1.48000e+00,
5.4780007e-03,-1.48000e+00,
5.4790010e-03,-1.48000e+00,
5.4800007e-03,-1.48000e+00,
5.4810010e-03,-1.50000e+00,
5.4820008e-03,-1.50000e+00,
5.4830010e-03,-1.48000e+00,
5.4840008e-03,-1.48000e+00,
5.4850010e-03,-1.48000e+00,
5.4860008e-03,-1.48000e+00,
5.4870010e-03,-1.48000e+00,
5.4880008e-03,-1.48000e+00,
5.4890011e-03,-1.50000e+00,
5.4900008e-03,-1.50000e+00,
5.4910011e-03,-1.48000e+00,
5.4920008e-03,-1.48000e+00,
5.4930011e-03,-1.48000e+00,
5.4940009e-03,-1.50000e+00,
5.4950011e-03,-1.48000e+00,
5.4960009e-03,-1.48000e+00,
5.4970011e-03,-1.50000e+00,
5.4980009e-03,-1.50000e+00,
5.4990011e-03,-1.48000e+00,
5.5000009e-03,-1.48000e+00,
5.5010011e-03,-1.50000e+00,
5.5020009e-03,-1.50000e+00,
5.5030007e-03,-1.50000e+00,
5.5040009e-03,-1.48000e+00,
5.5050007e-03,-1.48000e+00,
5.5060009e-03,-1.50000e+00,
5.5070007e-03,-1.50000e+00,
5.5080010e-03,-1.48000e+00,
5.5090007e-03,-1.50000e+00,
5.5100010e-03,-1.48000e+00,
5.5110008e-03,-1.48000e+00,
5.5120010e-03,-1.48000e+00,
5.5130008e-03,-1.48000e+00,
5.5140010e-03,-1.48000e+00,
5.5150008e-03,-1.48000e+00,
5.5160010e-03,-1.48000e+00,
5.5170008e-03,-1.48000e+00,
5.5180010e-03,-1.48000e+00,
5.5190008e-03,-1.48000e+00,
5.5200011e-03,-1.50000e+00,
5.5210008e-03,-1.50000e+00,
5.5220011e-03,-1.50000e+00,
5.5230008e-03,-1.50000e+00,
5.5240011e-03,-1.48000e+00,
5.5250009e-03,-1.48000e+00,
5.5260011e-03,-1.48000e+00,
5.5270009e-03,-1.50000e+00,
5.5280011e-03,-1.50000e+00,
5.5290009e-03,-1.50000e+00,
5.5300011e-03,-1.50000e+00,
5.5310009e-03,-1.48000e+00,
5.5320011e-03,-1.48000e+00,
5.5330009e-03,-1.48000e+00,
5.5340007e-03,-1.48000e+00,
5.5350009e-03,-1.48000e+00,
5.5360007e-03,-1.48000e+00,
5.5370010e-03,-1.48000e+00,
5.5380007e-03,-1.48000e+00,
5.5390010e-03,-1.48000e+00,
5.5400007e-03,-1.50000e+00,
5.5410010e-03,-1.50000e+00,
5.5420008e-03,-1.48000e+00,
5.5430010e-03,-1.48000e+00,
5.5440008e-03,-1.50000e+00,
5.5450010e-03,-1.48000e+00,
5.5460008e-03,-1.48000e+00,
5.5470010e-03,-1.48000e+00,
5.5480008e-03,-1.48000e+00,
5.5490010e-03,-1.48000e+00,
5.5500008e-03,-1.48000e+00,
5.5510011e-03,-1.48000e+00,
5.5520008e-03,-1.48000e+00,
5.5530011e-03,-1.48000e+00,
5.5540008e-03,-1.48000e+00,
5.5550011e-03,-1.50000e+00,
5.5560009e-03,-1.50000e+00,
5.5570011e-03,-1.50000e+00,
5.5580009e-03,-1.50000e+00,
5.5590011e-03,-1.48000e+00,
5.5600009e-03,-1.48000e+00,
5.5610011e-03,-1.50000e+00,
5.5620009e-03,-1.50000e+00,
5.5630011e-03,-1.48000e+00,
5.5640009e-03,-1.48000e+00,
5.5650007e-03,-1.50000e+00,
5.5660009e-03,-1.48000e+00,
5.5670007e-03,-1.48000e+00,
5.5680010e-03,-1.50000e+00,
5.5690007e-03,-1.48000e+00,
5.5700010e-03,-1.48000e+00,
5.5710007e-03,-1.48000e+00,
5.5720010e-03,-1.48000e+00,
5.5730008e-03,-1.48000e+00,
5.5740010e-03,-1.48000e+00,
5.5750008e-03,-1.48000e+00,
5.5760010e-03,-1.48000e+00,
5.5770008e-03,-1.48000e+00,
5.5780010e-03,-1.48000e+00,
5.5790008e-03,-1.50000e+00,
5.5800010e-03,-1.48000e+00,
5.5810008e-03,-1.48000e+00,
5.5820011e-03,-1.48000e+00,
5.5830008e-03,-1.48000e+00,
5.5840011e-03,-1.50000e+00,
5.5850009e-03,-1.50000e+00,
5.5860011e-03,-1.50000e+00,
5.5870009e-03,-1.48000e+00,
5.5880011e-03,-1.50000e+00,
5.5890009e-03,-1.48000e+00,
5.5900011e-03,-1.48000e+00,
5.5910009e-03,-1.48000e+00,
5.5920011e-03,-1.48000e+00,
5.5930009e-03,-1.48000e+00,
5.5940007e-03,-1.48000e+00,
5.5950009e-03,-1.48000e+00,
5.5960007e-03,-1.48000e+00,
5.5970009e-03,-1.48000e+00,
5.5980007e-03,-1.48000e+00,
5.5990010e-03,-1.48000e+00,
5.6000007e-03,-1.48000e+00,
5.6010010e-03,-1.50000e+00,
5.6020007e-03,-1.48000e+00,
5.6030010e-03,-1.50000e+00,
5.6040008e-03,-1.50000e+00,
5.6050010e-03,-1.48000e+00,
5.6060008e-03,-1.50000e+00,
5.6070010e-03,-1.50000e+00,
5.6080008e-03,-1.50000e+00,
5.6090010e-03,-1.48000e+00,
5.6100008e-03,-1.48000e+00,
5.6110010e-03,-1.48000e+00,
5.6120008e-03,-1.48000e+00,
5.6130011e-03,-1.50000e+00,
5.6140008e-03,-1.50000e+00,
5.6150011e-03,-1.50000e+00,
5.6160009e-03,-1.50000e+00,
5.6170011e-03,-1.48000e+00,
5.6180009e-03,-1.48000e+00,
5.6190011e-03,-1.48000e+00,
5.6200009e-03,-1.48000e+00,
5.6210011e-03,-1.48000e+00,
5.6220009e-03,-1.48000e+00,
5.6230011e-03,-1.48000e+00,
5.6240009e-03,-1.50000e+00,
5.6250007e-03,-1.48000e+00,
5.6260009e-03,-1.48000e+00,
5.6270007e-03,-1.50000e+00,
5.6280009e-03,-1.48000e+00,
5.6290007e-03,-1.50000e+00,
5.6300010e-03,-1.48000e+00,
5.6310007e-03,-1.50000e+00,
5.6320010e-03,-1.48000e+00,
5.6330008e-03,-1.48000e+00,
5.6340010e-03,-1.48000e+00,
5.6350008e-03,-1.48000e+00,
5.6360010e-03,-1.48000e+00,
5.6370008e-03,-1.48000e+00,
5.6380010e-03,-1.48000e+00,
5.6390008e-03,-1.48000e+00,
5.6400010e-03,-1.48000e+00,
5.6410008e-03,-1.48000e+00,
5.6420011e-03,-1.48000e+00,
5.6430008e-03,-1.48000e+00,
5.6440011e-03,-1.48000e+00,
5.6450008e-03,-1.48000e+00,
5.6460011e-03,-1.48000e+00,
5.6470009e-03,-1.48000e+00,
5.6480011e-03,-1.48000e+00,
5.6490009e-03,-1.48000e+00,
5.6500011e-03,-1.48000e+00,
5.6510009e-03,-1.48000e+00,
5.6520011e-03,-1.48000e+00,
5.6530009e-03,-1.48000e+00,
5.6540011e-03,-1.48000e+00,
5.6550009e-03,-1.50000e+00,
5.6560007e-03,-1.48000e+00,
5.6570009e-03,-1.48000e+00,
5.6580007e-03,-1.48000e+00,
5.6590009e-03,-1.48000e+00,
5.6600007e-03,-1.48000e+00,
5.6610010e-03,-1.48000e+00,
5.6620007e-03,-1.48000e+00,
5.6630010e-03,-1.48000e+00,
5.6640008e-03,-1.48000e+00,
5.6650010e-03,-1.50000e+00,
5.6660008e-03,-1.48000e+00,
5.6670010e-03,-1.48000e+00,
5.6680008e-03,-1.50000e+00,
5.6690010e-03,-1.48000e+00,
5.6700008e-03,-1.48000e+00,
5.6710010e-03,-1.48000e+00,
5.6720008e-03,-1.48000e+00,
5.6730011e-03,-1.48000e+00,
5.6740008e-03,-1.48000e+00,
5.6750011e-03,-1.48000e+00,
5.6760008e-03,-1.48000e+00,
5.6770011e-03,-1.48000e+00,
5.6780009e-03,-1.50000e+00,
5.6790011e-03,-1.48000e+00,
5.6800009e-03,-1.50000e+00,
5.6810011e-03,-1.48000e+00,
5.6820009e-03,-1.48000e+00,
5.6830011e-03,-1.48000e+00,
5.6840009e-03,-1.48000e+00,
5.6850011e-03,-1.48000e+00,
5.6860009e-03,-1.48000e+00,
5.6870007e-03,-1.48000e+00,
5.6880009e-03,-1.50000e+00,
5.6890007e-03,-1.48000e+00,
5.6900010e-03,-1.48000e+00,
5.6910007e-03,-1.48000e+00,
5.6920010e-03,-1.48000e+00,
5.6930007e-03,-1.48000e+00,
5.6940010e-03,-1.48000e+00,
5.6950008e-03,-1.48000e+00,
5.6960010e-03,-1.48000e+00,
5.6970008e-03,-1.48000e+00,
5.6980010e-03,-1.48000e+00,
5.6990008e-03,-1.48000e+00,
5.7000010e-03,-1.48000e+00,
5.7010008e-03,-1.48000e+00,
5.7020010e-03,-1.48000e+00,
5.7030008e-03,-1.48000e+00,
5.7040011e-03,-1.48000e+00,
5.7050008e-03,-1.48000e+00,
5.7060011e-03,-1.48000e+00,
5.7070008e-03,-1.48000e+00,
5.7080011e-03,-1.48000e+00,
5.7090009e-03,-1.50000e+00,
5.7100011e-03,-1.48000e+00,
5.7110009e-03,-1.48000e+00,
5.7120011e-03,-1.48000e+00,
5.7130009e-03,-1.48000e+00,
5.7140011e-03,-1.48000e+00,
5.7150009e-03,-1.50000e+00,
5.7160011e-03,-1.50000e+00,
5.7170009e-03,-1.50000e+00,
5.7180007e-03,-1.48000e+00,
5.7190009e-03,-1.48000e+00,
5.7200007e-03,-1.48000e+00,
5.7210010e-03,-1.48000e+00,
5.7220007e-03,-1.48000e+00,
5.7230010e-03,-1.48000e+00,
5.7240007e-03,-1.50000e+00,
5.7250010e-03,-1.48000e+00,
5.7260008e-03,-1.48000e+00,
5.7270010e-03,-1.50000e+00,
5.7280008e-03,-1.48000e+00,
5.7290010e-03,-1.48000e+00,
5.7300008e-03,-1.48000e+00,
5.7310010e-03,-1.48000e+00,
5.7320008e-03,-1.48000e+00,
5.7330010e-03,-1.48000e+00,
5.7340008e-03,-1.48000e+00,
5.7350011e-03,-1.48000e+00,
